Participant_ID,Seq_part,Gender,ExpGroup,HerGroup,Age,Langs,AoA_SPA,AoA_ENG,LOR,SelfProf,SelfDom,DELE,ProfGroup,NativeRange,FofA_Prod,FofA_Comp,BLE,Battery,Item,Seq_Item,Response,Response_Freq,MainVerb,VerbList,Token_Main_Lemma,Token_Main_Pret,Token_Main_Imp,Reg_Main,Reg_Numerical,Syntax_Main,SubVerb,Token_Sub,Morpheme,Property,Task,Modality,MV_Class,SV_Class,Condition,Verb_Condition,Grupo,Tarea,FofA,Token_Differential,FofA_Std,FofA_Prod_Std,FofA_Comp_Std,AoA_ENG_Std,DELE_Std,Token_Main_Std,Token_Differential_Std,Token_Pret_Std,Token_Sub_Std,LOR_Std
HSP01,6,Male,Heritage,Simultaneous,31,2,0,0,0.25,34,4,45,Advanced,Native Range,10,13,0,B,40P,2,1,1,#03: haber,haber,7679109,1017563,4153642,Irregular,0,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Frequent,NA,H,Irregular stative with entre,Herencia,Producción,23,3136079,-0.7069484158556332,-1.0408242931277376,-0.35616658251338323,-1.1285110386555381,0.9965342223604388,1.2604935776075892,2.732532248513121,0.8145622399803132,NA,-0.3759643329531161
HSP01,6,Male,Heritage,Simultaneous,31,2,0,0,0.25,34,4,45,Advanced,Native Range,10,13,0,B,30P,4,1,1,#06: creer,creer,537246,33274,70392,Irregular,0,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Infrequent,NA,F,Irregular stative with durante,Herencia,Producción,23,37118,-0.7069484158556332,-1.0408242931277376,-0.35616658251338323,-1.1285110386555381,0.9965342223604388,-0.5828354351973076,-0.37153429682011085,-0.6478135791366934,NA,-0.3759643329531161
HSP01,6,Male,Heritage,Simultaneous,31,2,0,0,0.25,34,4,45,Advanced,Native Range,10,13,0,B,35P,7,1,1,#09: doler,doler,69627,11678,6450,Irregular,0,DativeExp,NA,NA,Aspect,Preterit,EAPT,Production,Infrequent,NA,G,Regular stative with entre,Herencia,Producción,23,-5228,-0.7069484158556332,-1.0408242931277376,-0.35616658251338323,-1.1285110386555381,0.9965342223604388,-0.7035288270530199,-0.41395006195193446,-0.6798991436301002,NA,-0.3759643329531161
HSP01,6,Male,Heritage,Simultaneous,31,2,0,0,0.25,34,4,45,Advanced,Native Range,10,13,0,B,25P,9,1,1,#07: faltar,faltar,182742,66767,55352,Regular,1,DativeExp,NA,NA,Aspect,Preterit,EAPT,Production,Infrequent,NA,E,Regular stative with durante,Herencia,Producción,23,-11415,-0.7069484158556332,-1.0408242931277376,-0.35616658251338323,-1.1285110386555381,0.9965342223604388,-0.6743336210845736,-0.4201472550485809,-0.5980524283875882,NA,-0.3759643329531161
HSP01,6,Male,Heritage,Simultaneous,31,2,0,0,0.25,34,4,45,Advanced,Native Range,10,13,0,B,39P,12,0,0,#01: estar,estar,10180830,1173419,2479642,Irregular,0,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Frequent,NA,H,Irregular stative with entre,Herencia,Producción,23,1306223,-0.7069484158556332,-1.0408242931277376,-0.35616658251338323,-1.1285110386555381,0.9965342223604388,1.906192732189983,0.8996615565691806,1.046120294235009,NA,-0.3759643329531161
HSP01,6,Male,Heritage,Simultaneous,31,2,0,0,0.25,34,4,45,Advanced,Native Range,10,13,0,B,29P,14,1,1,#02: tener,tener,8031798,2061773,1797701,Irregular,0,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Frequent,NA,F,Irregular stative with durante,Herencia,Producción,23,-264072,-0.7069484158556332,-1.0408242931277376,-0.35616658251338323,-1.1285110386555381,0.9965342223604388,1.3515233083931204,-0.6732205080337776,2.3659637633948485,NA,-0.3759643329531161
HSP01,6,Male,Heritage,Simultaneous,31,2,0,0,0.25,34,4,45,Advanced,Native Range,10,13,0,B,34P,17,0,0,#04: vivir,vivir,599425,225093,130040,Regular,1,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Frequent,NA,G,Regular stative with entre,Herencia,Producción,23,-95053,-0.7069484158556332,-1.0408242931277376,-0.35616658251338323,-1.1285110386555381,0.9965342223604388,-0.5667869119076288,-0.5039230488448181,-0.36282465083697135,NA,-0.3759643329531161
HSP01,6,Male,Heritage,Simultaneous,31,2,0,0,0.25,34,4,45,Advanced,Native Range,10,13,0,B,24P,19,0,0,#05: gustar,gustar,541858,94346,59408,Regular,1,DativeExp,NA,NA,Aspect,Preterit,EAPT,Production,Frequent,NA,E,Regular stative with durante,Herencia,Producción,23,-34938,-0.7069484158556332,-1.0408242931277376,-0.35616658251338323,-1.1285110386555381,0.9965342223604388,-0.5816450688451309,-0.44370900924486595,-0.5570778134976241,NA,-0.3759643329531161
HSP01,6,Male,Heritage,Simultaneous,31,2,0,0,0.25,34,4,45,Advanced,Native Range,10,13,0,B,38P,22,0,0,#06: creer,creer,537246,33274,70392,Irregular,0,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Infrequent,NA,H,Irregular stative with entre,Herencia,Producción,23,37118,-0.7069484158556332,-1.0408242931277376,-0.35616658251338323,-1.1285110386555381,0.9965342223604388,-0.5828354351973076,-0.37153429682011085,-0.6478135791366934,NA,-0.3759643329531161
HSP01,6,Male,Heritage,Simultaneous,31,2,0,0,0.25,34,4,45,Advanced,Native Range,10,13,0,B,28P,24,0,0,#10: excluir,excluir,53412,6569,1574,Irregular,0,Canonical,NA,NA,Aspect,Preterit,EAPT,Production,Infrequent,NA,F,Irregular stative with durante,Herencia,Producción,23,-4995,-0.7069484158556332,-1.0408242931277376,-0.35616658251338323,-1.1285110386555381,0.9965342223604388,-0.7077139507305017,-0.41371667808390167,-0.6874896765527162,NA,-0.3759643329531161
